"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid"
"S000056","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000056.json","George","Edward","Sangmeister",,"1931-02-16","M","D",,,,,"409570",,,"15625",,,"","",,,false,,,,"2",,,,"2008-08-22 06:24:19 -0400","ocd-division/country:us/state:il/cd:4",,,,"IL","4",false,"1704"
"S000066","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000066.json","William",,"Sarpalius",,"1948-01-10","M","D",,,,,"409578",,,"15626",,,"","",,,false,,,,"2",,,,"2008-08-22 06:22:28 -0400","ocd-division/country:us/state:tx/cd:13",,,,"TX","13",false,"4813"
"S000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000081.json","Gus",,"Savage",,"1925-10-30",,"D",,,,,"409593",,,"14856",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:il/cd:2",,,,"IL","2",false,"1702"
"S000094","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000094.json","Tom",,"Sawyer",,"1945-08-15","M","D",,,,,"400539",,,"15441",,,"","",,,false,,,,"4",,,,"2008-08-22 06:23:25 -0400","ocd-division/country:us/state:oh/cd:14",,,,"OH","14",false,"3914"
"S000097","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000097.json","H. James",,"Saxton",,"1943-01-22","M","R",,,,,"400359",,,"15231",,,"","",,,false,,,,"6",,,,"2008-08-22 06:23:08 -0400","ocd-division/country:us/state:nj/cd:13",,,,"NJ","13",false,"3413"
"S000109","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000109.json","Dan",,"Schaefer",,"1936-01-25","M","R",,,,,"409618",,,"15081",,,"","",,,false,,,,"8",,,,"2008-08-22 06:23:43 -0400","ocd-division/country:us/state:co/cd:6",,,,"CO","6",false,"0806"
"S000124","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000124.json","James","Haas","Scheuer",,"1920-02-06","M","D",,,,,"409632",,,"10768",,,"","",,,false,,,,"24",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ny/cd:8",,,,"NY","8",false,"3608"
"S000125","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000125.json","Steven",,"Schiff",,"1947-03-18","M","R",,,,,"409633",,,"15627",,,"","",,,false,,,,"2",,,,"2008-08-22 06:24:01 -0400","ocd-division/country:us/state:nm/cd:1",,,,"NM","1",false,"3501"
"S000136","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000136.json","Claudine",,"Schneider",,"1947-03-25","F","R",,,,,"409644",,,"14857",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ri/cd:2",,,,"RI","2",false,"4402"
"S000142","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000142.json","Patricia","Scott","Schroeder",,"1940-07-30","F","D",,,,,"409650",,,"14051",,,"","",,,false,,,,"18",,,,"2008-08-22 06:22:47 -0400","ocd-division/country:us/state:co/cd:1",,,,"CO","1",false,"0801"
"S000143","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000143.json","Bill",,"Schuette",,"1953-10-13",,"R",,,,,"409651",,,"15232",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:mi/cd:10",,,,"MI","10",false,"2610"
"S000146","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000146.json","Richard","Taylor","Schulze",,"1929-08-07","M","R",,,,,"409654",,,"14273",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:pa/cd:5",,,,"PA","5",false,"4205"
"S000148","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000148.json","Charles","E.","Schumer",,"1950-11-23","M","D",,"SenSchumer","senschumer","SenatorSchumer","300087","5929","26976","14858","N00001093","/m/01w74d","","https://www.schumer.senate.gov",,,false,,,,"10",,,,"2019-01-06 15:20:46 -0500","ocd-division/country:us/state:ny/cd:10",,,,"NY","10",false,"3610"
"S000244","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000244.json","F.","James","Sensenbrenner",,"1943-06-14","M","R",,"JimPressOffice","RepSensenbrenner","RepSensenbrenner","400365","1507","27142","14657","N00004291","/m/024tp2","","https://sensenbrenner.house.gov",,,false,,,,"12",,,,"2018-03-07 08:15:03 -0500","ocd-division/country:us/state:wi/cd:9",,,,"WI","9",false,"5509"
"S000248","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000248.json","José","E.","Serrano",,"1943-10-24","M","D",,"RepJoseSerrano","RepJoseSerrano",,"400366","14306","26981","29134","N00001813","/m/03s6z9","","https://serrano.house.gov","https://serrano.house.gov/rss.xml",,false,,,,"2",,,,"2019-01-06 15:20:46 -0500","ocd-division/country:us/state:ny/cd:18",,,,"NY","18",false,"3618"
"S000294","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000294.json","Philip","Riley","Sharp",,"1942-07-15","M","D",,,,,"409793",,,"14274",,,"","",,,false,,,,"16",,,,"2008-08-22 06:23:34 -0400","ocd-division/country:us/state:in/cd:2",,,,"IN","2",false,"1802"
"S000303","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000303.json","E. Clay",,"Shaw",,"1939-04-19","M","R",,,,,"400369",,,"14860",,,"","",,,false,,,,"10",,,,"2010-07-07 13:40:34 -0400","ocd-division/country:us/state:fl/cd:15",,,,"FL","15",false,"1215"
"S001144","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001144.json","Christopher","H.","Shays",,"1945-10-18","M","R",,,,,"400370",,,"15448",,,"","",,,false,,,,"4",,,,"2008-08-22 06:24:01 -0400","ocd-division/country:us/state:ct/cd:4",,,,"CT","4",false,"0904"
"S000393","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000393.json","Norman","David","Shumway",,"1934-07-28",,"R",,,,,"409887",,,"14660",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ca/cd:14",,,,"CA","14",false,"0614"
"S000394","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000394.json","Bud",,"Shuster",,"1932-01-23","M","R",,,,,"400374",,,"14052",,,"","",,,false,,,,"18",,,,"2010-07-07 13:40:35 -0400","ocd-division/country:us/state:pa/cd:14",,,,"PA","14",false,"4214"
"S000394","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000394.json","Bud",,"Shuster",,"1932-01-23","M","R",,,,,"400374",,,"14052",,,"","",,,false,,,,"18",,,,"2010-07-07 13:40:35 -0400","ocd-division/country:us/state:pa/cd:9",,,,"PA","9",false,"4209"
"S000407","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000407.json","Gerald","Edward","Sikorski",,"1948-04-26",,"D",,,,,"409901",,,"15058",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:mn/cd:6",,,,"MN","6",false,"2706"
"S000453","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000453.json","Norman",,"Sisisky",,"1927-06-09","M","D",,,,,"400609",,,"15059",,,"","",,,false,,,,"8",,,,"2008-08-22 06:22:49 -0400","ocd-division/country:us/state:va/cd:4",,,,"VA","4",false,"5104"
"S000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000462.json","David","E.","Skaggs",,"1943-02-22","M","D",,,,,"409954",,,"15442",,,"","",,,false,,,,"4",,,,"2008-08-22 06:24:38 -0400","ocd-division/country:us/state:co/cd:2",,,,"CO","2",false,"0802"
"S000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000463.json","Joe",,"Skeen",,"1927-06-30","M","R",,,,,"400534",,,"14861",,,"","",,,false,,,,"10",,,,"2008-08-22 06:22:44 -0400","ocd-division/country:us/state:nm/cd:2",,,,"NM","2",false,"3502"
"S000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000465.json","Ike",,"Skelton",,"1931-12-20","M","D",,,,,"400377","449",,"14451",,"/m/02tjwd","","",,,false,,,,"14",,,,"2016-06-14 16:33:06 -0400","ocd-division/country:us/state:mo/cd:4",,,,"MO","4",false,"2904"
"S000477","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000477.json","James","Charles","Slattery",,"1948-08-04","M","D",,,,,"409966",,,"15060",,,"","",,,false,,,,"8",,,,"2008-08-22 06:23:12 -0400","ocd-division/country:us/state:ks/cd:2",,,,"KS","2",false,"2002"
"S000479","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000479.json","Daniel","French","Slaughter",,"1925-05-20","M","R",,,,,"409968",,,"15233",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107"
"S000480","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000480.json","Louise","M.","Slaughter",,"1929-08-14","F","D",,"LouiseSlaughter","RepLouiseSlaughter","louiseslaughter","400378","1755","26991","15444","N00001311","/m/03tvt9","","https://louise.house.gov",,,false,,,,"4",,,,"2018-03-07 08:15:06 -0500","ocd-division/country:us/state:ny/cd:30",,,,"NY","30",false,"3630"
"S000607","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000607.json","Robert","F.","Smith",,"1931-06-16","M","R",,,,,"410084",,,"15061",,,"","",,,false,,,,"8",,,,"2008-08-22 06:22:31 -0400","ocd-division/country:us/state:or/cd:2",,,,"OR","2",false,"4102"
"S000596","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000596.json","Neal","Edward","Smith",,"1920-03-23","M","D",,,,,"410076",,,"8672",,,"","",,,false,,,,"32",,,,"2008-08-22 06:22:34 -0400","ocd-division/country:us/state:ia/cd:4",,,,"IA","4",false,"1904"
"S000522","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000522.json","Christopher","H.","Smith",,"1953-03-04","M","R",,"RepChrisSmith","RepChrisSmith","USRepChrisSmith","400380","6411","26952","14863","N00009816","/m/033f4d","","https://chrissmith.house.gov","https://chrissmith.house.gov/news/rss.aspx",,false,,,,"10",,,,"2021-03-02 02:35:55 -0500","ocd-division/country:us/state:nj/cd:4",,,,"NJ","4",false,"3404"
"S000584","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000584.json","Larkin","I.","Smith",,"1944-06-26",,"R",,,,,"410064",,,"15628",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ms/cd:5",,,,"MS","5",false,"2805"
"S000622","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000622.json","Virginia","Dodd","Smith",,"1911-06-30","F","R",,,,,"410097",,,"14276",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ne/cd:3",,,,"NE","3",false,"3103"
"S000527","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000527.json","Dennis","Alan","Smith",,"1938-01-19",,"R",,,,,"410010",,,"14864",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:or/cd:5",,,,"OR","5",false,"4105"
"S000601","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000601.json","Peter","P.","Smith",,"1945-10-31","M","R",,,,,"410079",,,"15629",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:vt/cd:1",,,,"VT","At-Large",true,"5000"
"S000583","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000583.json","Lamar",,"Smith",,"1947-11-19","M","R",,"LamarSmithTX21","LamarSmithTX21","lamarsmithtexas21","400381","8884","27097","15445","N00001811","/m/03twnt","","https://lamarsmith.house.gov",,,false,,,,"4",,,,"2018-03-07 08:15:07 -0500","ocd-division/country:us/state:tx/cd:21",,,,"TX","21",false,"4821"
"S000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000586.json","Lawrence","Jack","Smith",,"1941-04-25","M","D",,,,,"410066",,,"15062",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:fl/cd:16",,,,"FL","16",false,"1216"
"S000606","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000606.json","Bob",,"Smith",,"1941-03-30","M","R",,,,,"300155",,,"15234",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nh/cd:1",,,,"NH","1",false,"3301"
"S000663","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000663.json","Olympia","J.","Snowe",,"1947-02-21","F","R",,"SenatorSnowe",,,"300091",,,"14661",,"/m/020yg2","","",,,false,,,,"12",,,,"2016-06-14 16:33:07 -0400","ocd-division/country:us/state:me/cd:2",,,,"ME","2",false,"2302"
"S000673","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000673.json","Stephen","Joshua","Solarz",,"1940-09-12","M","D",,,,,"410145",,,"14277",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ny/cd:13",,,,"NY","13",false,"3613"
"S000675","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000675.json","Gerald","B.H.","Solomon",,"1930-08-14","M","R",,,,,"410147",,,"14662",,,"","",,,false,,,,"12",,,,"2008-08-22 06:24:47 -0400","ocd-division/country:us/state:ny/cd:24",,,,"NY","24",false,"3624"
"S000718","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000718.json","Floyd",,"Spence",,"1928-04-09","M","R",,,,,"400610",,,"13042",,,"","",,,false,,,,"20",,,,"2008-08-22 06:22:53 -0400","ocd-division/country:us/state:sc/cd:2",,,,"SC","2",false,"4502"
"S000749","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000749.json","John","M.","Spratt","Jr.","1942-11-01","M","D",,,,"JohnMSpratt","400386","13719",,"15063",,,"","",,,false,,,,"8",,,,"2017-11-29 06:35:54 -0500","ocd-division/country:us/state:sc/cd:5",,,,"SC","5",false,"4505"
"S000779","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000779.json","Harley","Orrin","Staggers",,"1951-02-22",,"D",,,,,"410245",,,"15064",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:wv/cd:2",,,,"WV","2",false,"5402"
"S000785","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000785.json","Richard","Howard","Stallings",,"1940-10-07","M","D",,,,,"410251",,,"15235",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:id/cd:2",,,,"ID","2",false,"1602"
"S000795","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000795.json","Arlan","Ingehart","Stangeland",,"1930-02-08",,"R",,,,,"410261",,,"14466",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:mn/cd:7",,,,"MN","7",false,"2707"
"S000810","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000810.json","Pete",,"Stark",,"1931-11-11","M","D",,"petestark",,"repstark","400387","6747",,"14053",,"/m/024t66","","",,,false,,,,"18",,,,"2016-06-14 16:33:09 -0400","ocd-division/country:us/state:ca/cd:9",,,,"CA","9",false,"0609"
"S000822","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000822.json","Cliff",,"Stearns",,"1941-04-16","M","R",,"RepCliffStearns",,"Repcliffstearns","400388","6095",,"15630",,,"","",,,false,,,,"2",,,,"2016-05-03 15:22:20 -0400","ocd-division/country:us/state:fl/cd:6",,,,"FL","6",false,"1206"
"S000851","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000851.json","Charles","W.","Stenholm",,"1938-10-26","M","D",,,,,"400389",,,"14664",,,"","",,,false,,,,"12",,,,"2008-08-22 06:22:25 -0400","ocd-division/country:us/state:tx/cd:17",,,,"TX","17",false,"4817"
"S000948","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000948.json","Louis",,"Stokes",,"1925-02-23","M","D",,,,,"410407",,,"12030",,,"","",,,false,,,,"22",,,,"2008-08-22 06:22:34 -0400","ocd-division/country:us/state:oh/cd:21",,,,"OH","21",false,"3921"
"S001040","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001040.json","Gerry","Eastman","Studds",,"1937-05-12","M","D",,,,,"410496",,,"14055",,,"","",,,false,,,,"18",,,,"2008-08-22 06:23:45 -0400","ocd-division/country:us/state:ma/cd:10",,,,"MA","10",false,"2510"
"S001044","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001044.json","Bob",,"Stump",,"1927-04-04","M","R",,,,,"400504",,,"14454",,,"","",,,false,,,,"14",,,,"2008-08-22 06:22:53 -0400","ocd-division/country:us/state:az/cd:3",,,,"AZ","3",false,"0403"
"S001075","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001075.json","Donald","Kenneth","Sundquist",,"1936-03-15","M","R",,,,,"410529",,,"15065",,,"","",,,false,,,,"8",,,,"2008-08-22 06:25:16 -0400","ocd-division/country:us/state:tn/cd:7",,,,"TN","7",false,"4707"
"S001115","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001115.json","Allan","Byron","Swift",,"1935-09-12","M","D",,,,,"410567",,,"14666",,,"","",,,false,,,,"12",,,,"2008-08-22 06:23:35 -0400","ocd-division/country:us/state:wa/cd:2",,,,"WA","2",false,"5302"
"S001139","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001139.json","Michael","Lynn","Synar",,"1950-10-17","M","D",,,,,"410589",,,"14667",,,"","",,,false,,,,"12",,,,"2008-08-22 06:23:36 -0400","ocd-division/country:us/state:ok/cd:2",,,,"OK","2",false,"4002"
"T000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000034.json","Robert","Mooneyhan","Tallon",,"1946-08-08","M","D",,,,,"410623",,,"15068",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:sc/cd:6",,,,"SC","6",false,"4506"
"T000038","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000038.json","John",,"Tanner",,"1944-09-22","M","D",,,,,"400395","6116",,"15631",,"/m/0j9pvzd","","",,,false,,,,"2",,,,"2016-06-14 16:33:24 -0400","ocd-division/country:us/state:tn/cd:8",,,,"TN","8",false,"4708"
"T000053","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000053.json","Thomas","Joseph","Tauke",,"1950-10-11","M","R",,,,,"410641",,,"14668",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ia/cd:2",,,,"IA","2",false,"1902"
"T000058","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000058.json","William","J.","Tauzin",,"1943-06-14","M","D",,,,,"400397",,,"14679",,,"","",,,false,,,,"12",,,,"2008-08-22 06:23:36 -0400","ocd-division/country:us/state:la/cd:3",,,,"LA","3",false,"2203"
"T000074","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000074.json","Gene",,"Taylor",,"1953-09-17","M","D",,,,"repgenetaylor","400399","1000578",,"15640",,"/m/033tcw","","",,,false,,,,"2",,,,"2016-06-14 16:33:25 -0400","ocd-division/country:us/state:ms/cd:5",,,,"MS","5",false,"2805"
"T000184","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000184.json","Robert","Lindsay","Thomas",,"1943-11-20","M","D",,,,,"410765",,,"15068",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ga/cd:1",,,,"GA","1",false,"1301"
"T000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000188.json","William","M.","Thomas",,"1941-12-06","M","R",,,,,"400401",,,"14669",,,"","",,,false,,,,"12",,,,"2008-08-22 06:23:16 -0400","ocd-division/country:us/state:ca/cd:20",,,,"CA","20",false,"0620"
"T000162","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000162.json","Craig",,"Thomas",,"1933-02-17","M","R",,,,,"300097",,,"15636",,,"","",,,false,,,,"2",,,,"2013-04-12 20:12:03 -0400","ocd-division/country:us/state:wy/cd:1",,,,"WY","At-Large",true,"5600"
"T000316","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000316.json","Esteban","Edward","Torres",,"1930-01-27","M","D",,,,,"410889",,,"15069",,,"","",,,false,,,,"8",,,,"2008-08-22 06:23:47 -0400","ocd-division/country:us/state:ca/cd:34",,,,"CA","34",false,"0634"
"T000317","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000317.json","Robert","G.","Torricelli",,"1951-08-27","M","D",,,,,"300156",,,"15070",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nj/cd:9",,,,"NJ","9",false,"3409"
"T000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000326.json","Edolphus",,"Towns",,"1934-07-21","M","D",,"edtowns",,"CongressmanEdTowns","400409","6807",,"15072",,"/m/03jqnw","","",,,false,,,,"8",,,,"2016-06-14 16:33:26 -0400","ocd-division/country:us/state:ny/cd:11",,,,"NY","11",false,"3611"
"T000350","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000350.json","James","A.","Traficant","Jr.","1941-05-08","M","D",,,,,"400611",,,"15239",,,"","",,,false,,,,"6",,,,"2017-11-29 06:35:54 -0500","ocd-division/country:us/state:oh/cd:17",,,,"OH","17",false,"3917"
"T000356","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000356.json","Jerome","Bob","Traxler",,"1931-07-21",,"D",,,,,"410926",,,"14075",,,"","",,,false,,,,"18",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mi/cd:8",,,,"MI","8",false,"2608"
"U000001","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000001.json","Morris","King","Udall",,"1922-06-15",,"D",,,,,"411025",,,"10566",,,"","",,,false,,,,"30",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:az/cd:2",,,,"AZ","2",false,"0402"
"U000017","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000017.json","Jolene",,"Unsoeld",,"1931-12-03","F","D",,,,,"411040",,,"15632",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:wa/cd:3",,,,"WA","3",false,"5303"
"U000031","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000031.json","Fred",,"Upton",,"1953-04-23","M","R",,"RepFredUpton","RepFredUpton","RepFredUpton","400414","12127","26906","15446","N00004133","/m/02d4c3","","https://upton.house.gov","https://upton.house.gov/news/rss.aspx",,false,,,,"4",,,,"2021-03-02 02:35:58 -0500","ocd-division/country:us/state:mi/cd:4",,,,"MI","4",false,"2604"
"V000006","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000006.json","Tim",,"Valentine",,"1926-03-15","M","D",,,,,"411065",,,"15073",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:nc/cd:2",,,,"NC","2",false,"3702"
"V000027","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000027.json","Guy","Adrian","Vander Jagt",,"1931-08-26","M","R",,,,,"411119",,,"10794",,,"","",,,false,,,,"26",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mi/cd:9",,,,"MI","9",false,"2609"
"V000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000087.json","Bruce","F.","Vento",,"1940-10-07","M","D",,,,,"400612",,,"14458",,,"","",,,false,,,,"14",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:mn/cd:4",,,,"MN","4",false,"2704"
"V000108","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000108.json","Peter","J.","Visclosky",,"1949-08-13","M","D",,"RepVisclosky","repvisclosky","PeteVisclosky1","400417","6785","26851","15124","N00003813","/m/022r85","","https://visclosky.house.gov","https://visclosky.house.gov/rss.xml",,false,,,,"6",,,,"2019-01-06 15:20:42 -0500","ocd-division/country:us/state:in/cd:1",,,,"IN","1",false,"1801"
"V000112","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000112.json","Harold","Lee","Volkmer",,"1931-04-04","M","D",,,,,"411166",,,"14459",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:mo/cd:9",,,,"MO","9",false,"2909"
"V000124","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000124.json","Barbara","Farrell","Vucanovich",,"1921-06-22","F","R",,,,,"411178",,,"15074",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nv/cd:2",,,,"NV","2",false,"3202"
"W000044","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000044.json","Douglas",,"Walgren",,"1940-12-28",,"D",,,,,"411224",,,"14460",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:pa/cd:18",,,,"PA","18",false,"4218"
"W000068","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000068.json","Robert","Smith","Walker",,"1942-12-23","M","R",,,,,"411247",,,"14461",,,"","",,,false,,,,"14",,,,"2008-08-22 06:24:00 -0400","ocd-division/country:us/state:pa/cd:16",,,,"PA","16",false,"4216"
"W000099","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000099.json","James","T.","Walsh",,"1947-06-19","M","R",,,,,"400420",,,"15633",,,"","",,,false,,,,"2",,,,"2008-08-22 06:22:33 -0400","ocd-division/country:us/state:ny/cd:27",,,,"NY","27",false,"3627"
"W000177","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000177.json","Craig","Anthony","Washington",,"1941-10-12","M","D",,,,,"411350",,,"15641",,,"","",,,false,,,,"2",,,,"2008-08-22 06:23:32 -0400","ocd-division/country:us/state:tx/cd:18",,,,"TX","18",false,"4818"
"W000194","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000194.json","Wes",,"Watkins",,"1938-12-15","M","D",,,,,"400540",,,"14462",,,"","",,,false,,,,"14",,,,"2008-08-22 06:22:38 -0400","ocd-division/country:us/state:ok/cd:3",,,,"OK","3",false,"4003"
"W000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000215.json","Henry","A.","Waxman",,"1939-09-12","M","D",,"WaxmanClimate","Rep.HenryWaxman","RepHenryWaxman","400425","8319",,"14280",,"/m/024tqw","","http://waxman.house.gov",,,false,,,,"16",,,,"2016-06-14 16:33:35 -0400","ocd-division/country:us/state:ca/cd:24",,,,"CA","24",false,"0624"
"W000237","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000237.json","John","Vincent","Weber",,"1952-07-24","M","R",,,,,"411405",,,"14868",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mn/cd:2",,,,"MN","2",false,"2702"
"W000258","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000258.json","Theodore","S.","Weiss",,"1927-09-17","M","D",,,,,"411426",,,"14463",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ny/cd:17",,,,"NY","17",false,"3617"
"W000268","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000268.json","W. Curtis",,"Weldon",,"1947-07-22","M","R",,,,,"400428",,,"15446",,,"","",,,false,,,,"4",,,,"2008-08-22 06:22:56 -0400","ocd-division/country:us/state:pa/cd:7",,,,"PA","7",false,"4207"
"W000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000326.json","Alan","Dupree","Wheat",,"1951-10-16","M","D",,,,,"411488",,,"15075",,,"","",,,false,,,,"8",,,,"2008-08-22 06:23:21 -0400","ocd-division/country:us/state:mo/cd:5",,,,"MO","5",false,"2905"
